Frm,Track,xc,yc,w,h,Velocity(kmph)
2335,5,2460,396,88,50,0.464326514465796
2335,183,1124,134,33,40,0.418823089023937
2335,194,2505,800,33,34,4.68651081282374
2335,203,2492,889,72,30,25.5010136832811
2335,200,94,783,188,98,2.21802406231822
2335,195,1641,1605,206,103,62.5901557803382
2335,204,189,1193,205,98,3.16700255903358
2336,199,754,1156,237,132,31.1966141181227
2336,192,840,1585,191,91,63.9933640830877
2336,12,3467,1890,181,96,0.0313442113598639
2336,190,446,1309,293,228,6.68905637456275
2336,6,2445,448,87,51,0.350984672455618
2336,205,1085,159,39,30,3.54793108597132
2336,103,2581,674,49,82,0.694428378676554
2336,188,3610,618,109,41,1.83591425911248
2336,198,737,1955,86,41,27.1581950515558
2336,4,2360,386,85,48,0.826354121810036
2336,8,2496,636,74,65,1.12686815310222
2336,10,2665,653,87,56,0.244127848785885
2336,197,2179,1770,107,43,46.9763212199195
2336,206,1377,994,88,39,47.1154839145289
2336,7,2801,636,81,63,1.49581267635892
2336,9,2401,509,62,61,3.84717756323197
2336,5,2460,396,88,50,0.404923086705467
2336,183,1124,135,32,40,0.815654346488014
2336,194,2505,801,33,34,4.41290167221956
2336,203,2500,888,71,29,25.1931098553409
2336,200,94,783,188,97,1.80961344050737
2336,195,1619,1606,206,103,62.891347197936
2336,204,190,1193,206,99,2.95386253733736
2337,199,764,1159,235,134,31.2021305511229
2337,192,818,1585,191,91,64.0493626456203
2337,12,3467,1890,181,96,-0.0762562398215409
2337,190,448,1309,290,230,6.57545265857941
2337,6,2445,449,86,51,0.778205976836558
2337,205,1085,158,38,29,3.46815723540404
2337,103,2581,674,49,82,0.583967856958634
2337,188,3610,618,109,41,1.54211360067811
2337,198,728,1954,86,40,27.2010497552898
2337,4,2360,386,85,48,0.61805839428003
2337,8,2496,636,74,65,0.953458865086541
2337,10,2665,653,87,56,0.190957945335254
2337,197,2163,1770,105,41,46.9653337794757
2337,206,1395,994,90,39,48.0785247557664
2337,7,2800,636,81,62,1.75764383788303
2337,9,2400,509,59,61,3.61275482442526
2337,5,2460,396,88,50,0.349320386152201
2337,183,1124,135,32,40,0.699134537013935
2337,194,2506,803,32,34,4.75425414770917
2337,203,2512,888,79,29,26.7968355700434
2337,200,94,783,188,99,1.44169438407455
2337,195,1597,1608,206,103,63.1940775021164
2337,204,192,1192,206,97,3.36724826964925
2338,199,774,1163,234,133,31.3531423797131
2338,192,796,1584,191,92,64.1074845241941
2338,12,3467,1890,180,96,-0.165037738352084
2338,190,448,1310,290,230,5.99047598222615
2338,6,2445,449,86,51,0.687630498583103
2338,205,1086,158,38,26,3.39331705065378
2338,103,2581,674,49,81,0.483065482789606
2338,188,3610,618,110,41,1.27389929511162
2338,198,718,1953,87,40,27.7010562814949
2338,4,2360,386,85,48,0.434907444293891
2338,8,2497,636,74,65,1.27351458851521
2338,10,2665,653,87,55,0.143717325668532
2338,197,2147,1770,105,41,46.9508221199224
2338,206,1413,992,90,38,49.00036890919
2338,7,2800,636,81,62,1.51444070009923
2338,9,2399,509,56,59,3.40656531958329
2338,5,2460,396,88,50,0.297712916404831
2338,183,1125,135,31,39,1.07047273447378
2338,194,2506,803,32,32,3.99431563804008
2338,203,2518,888,74,28,25.383012489094
2338,200,93,784,186,98,1.79044121879516
2338,195,1575,1608,205,102,63.4205201286069
2338,204,193,1192,206,98,3.1669378021108
2339,199,785,1167,235,133,31.9271480635579
2339,192,775,1583,190,90,63.6781350035775
2339,12,3467,1890,180,97,-0.236786515063417
2339,190,450,1311,288,230,6.04841350274731
2339,6,2445,449,87,51,0.601815152999534
2339,205,1087,157,38,26,3.52211470554395
2339,103,2581,674,49,81,0.391636625327644
2339,188,3611,619,110,40,1.70842641154035
2339,198,708,1952,87,41,28.1419986841761
2339,4,2360,386,84,48,0.275465679043885
2339,8,2497,636,74,65,1.08609658313209
2339,10,2665,653,87,55,0.102127200141328
2339,197,2132,1772,105,43,46.5181642494963
2339,206,1429,992,89,40,48.8148303221222
2339,7,2800,636,80,62,1.28891097839501
2339,9,2398,508,55,58,3.42541377905175
2339,5,2460,396,88,51,0.25020430842069
2339,183,1125,135,31,38,0.928896415587056
2339,194,2506,802,32,31,3.77947778309848
2339,203,2525,888,72,29,24.5641626437106
2339,200,92,785,184,99,2.11616046029647
2339,195,1554,1609,206,104,63.1518416798166
2339,204,195,1192,207,98,3.47482402674632
2340,199,796,1170,235,135,32.2935636118064
2340,192,753,1583,191,91,63.7510085709293
2340,12,3467,1890,180,97,-0.293246101329333
2340,190,449,1311,291,231,5.5115939540413
2340,6,2445,448,87,52,1.00024284074423
2340,205,1088,157,35,26,3.44011960655823
2340,103,2581,674,49,81,0.309470939707469
2340,188,3611,619,111,40,1.42961864064116
2340,198,698,1951,90,42,28.5270909990563
2340,4,2361,387,84,48,0.815593654270126
2340,8,2497,636,74,65,0.913491505088721
2340,10,2665,653,87,55,0.0658713428209786
2340,197,2115,1772,104,41,47.0151012793717
2340,206,1445,991,88,39,48.6421685312927
2340,7,2801,636,80,62,1.56047324338052
2340,9,2399,508,56,58,3.25298003216873
2340,5,2460,396,88,50,0.206820737177903
2340,183,1124,135,30,38,1.27591217487405
2340,194,2506,802,33,30,3.10819418871643
2340,203,2534,888,75,29,24.7764419217946
2340,200,91,786,182,98,2.41783822755936
2340,195,1533,1609,207,103,62.8877200597405
2340,204,197,1192,207,98,3.76672399114678
2341,199,806,1173,235,137,32.1526978973847
2341,192,731,1583,191,92,63.816747064765
2341,12,3467,1890,179,97,-0.33609865285121
2341,190,449,1312,296,233,5.02474980420628
2341,6,2445,448,87,52,0.88233624825373
2341,205,1089,157,34,27,3.36383595646322
2341,103,2581,674,49,81,0.236256141141039
2341,188,3611,619,111,42,1.17558970837604
2341,198,689,1951,89,42,28.3569505592026
2341,4,2361,387,83,48,0.63818017917271
2341,8,2498,635,74,65,1.43321692453121
2341,10,2666,653,88,55,0.513607772141899
2341,197,2099,1773,104,42,47.0031363448964
2341,206,1463,991,90,38,49.4122487527833
2341,7,2801,636,80,62,1.32830704784484
2341,9,2399,508,56,57,2.62488728236466
2341,5,2460,396,88,50,0.167523273590204
2341,183,1125,135,31,38,1.58998612586559
2341,194,2507,802,34,30,2.98049254397476
2341,203,2544,887,79,29,25.4779002064687
2341,200,92,787,182,97,2.69498169894578
2341,195,1510,1609,207,102,63.5996772855797
2341,204,198,1192,206,98,3.56196282456812
2342,199,816,1177,235,138,32.1673896953591
2342,192,710,1583,191,92,63.3965540616468
2342,12,3467,1890,179,97,-0.366950249390961
2342,190,449,1314,298,234,5.06583908537143
2342,6,2445,448,87,52,0.770814618454459
2342,205,1090,158,33,28,3.4918588042592
2342,103,2581,674,49,81,0.171599371852539
2342,207,1765,55,69,110,0
2342,188,3611,619,112,41,0.946008882648153
2342,198,680,1949,90,42,28.2883746238248
2342,4,2361,387,83,49,0.480536286704766
2342,8,2498,635,74,65,1.22965286775556
2342,10,2665,653,87,55,0.923074504121344
2342,197,2083,1773,104,42,46.9736368659322
2342,206,1481,990,90,38,50.1134482003262
2342,7,2801,636,81,62,1.11474268548046
2342,9,2399,508,56,56,2.06139637735687
2342,5,2460,397,88,51,0.61122002803356
2342,183,1125,135,31,38,1.39290553277792
2342,194,2508,803,35,30,3.07120141159244
2342,203,2555,887,81,30,26.5750436188362
2342,200,91,787,181,97,2.74913178696832
2342,195,1488,1610,206,101,63.7764430431228
2342,204,199,1192,206,98,3.38130570630484
2343,199,827,1180,236,139,32.4703807369803
2343,192,688,1582,192,91,63.5024861129723
2343,12,3467,1890,179,96,-0.387319733272551
2343,6,2445,448,87,51,0.666271672748075
2343,205,1092,158,30,28,3.88866821918825
2343,103,2582,674,49,81,0.594047105095123
2343,207,1765,56,72,112,2.90546361370481
2343,188,3611,618,112,42,1.21924033941969
2343,198,671,1948,90,42,28.1313024143825
2343,4,2361,387,83,49,0.34173438762491
2343,8,2498,636,74,65,1.52044193706594
2343,10,2665,653,87,55,0.815528970406107
2343,197,2067,1773,104,42,46.9435351099018
2343,206,1496,988,87,37,49.3479399380148
2343,7,2801,636,81,61,0.919868825168805
2343,9,2399,508,56,56,1.56018886109055
2343,5,2460,397,88,51,0.536871827973592
2343,183,1124,135,30,38,1.68670564716469
2343,194,2508,803,35,30,2.48503048548803
2343,203,2559,888,76,29,24.2782661452081
2343,200,91,789,181,94,3.27578957877683
2343,195,1466,1611,205,101,63.9295888759808
2343,204,201,1192,206,97,3.70245291890596
2344,199,837,1184,236,139,32.4319959724727
2344,192,665,1581,192,90,64.0790130496184
2344,12,3468,1890,178,97,0.0803701941081375
2344,6,2445,448,88,52,0.569100634548684
2344,205,1092,159,28,29,3.76976504030427
2344,103,2582,675,49,81,0.98119828398137
2344,207,1766,63,73,127,20.4388161304171
2344,188,3612,619,113,42,1.67090783802286
2344,198,661,1947,89,41,28.450549052268
2344,4,2361,387,84,49,0.220721720558595
2344,8,2498,635,74,65,1.78393157000295
2344,10,2666,653,88,55,1.19265005934492
2344,197,2050,1774,104,42,47.4064507556167
2344,206,1514,987,88,38,50.0173555170437
2344,7,2801,636,81,62,0.743484071865373
2344,9,2399,508,56,55,1.11840954525291
2344,5,2460,397,88,50,0.466837224423975
2344,183,1123,135,28,37,1.95026056895506
2344,194,2509,803,36,30,2.43762955433453
2344,203,2568,888,74,30,24.5144045542423
2344,200,90,789,180,94,3.27441639390168
2344,195,1445,1612,205,101,63.5822585577387
2344,204,202,1192,205,97,3.52307691330484
2345,199,848,1188,234,140,32.831850101696
2345,192,643,1580,192,91,64.1260798576317
2345,12,3468,1890,179,97,0.0338937450715215
2345,6,2445,448,88,52,0.479521405592419
2345,205,1093,159,27,30,3.65778381708612
2345,103,2582,675,49,81,0.854150316308513
2345,207,1768,68,74,136,19.4361597604023
2345,188,3612,619,114,42,1.40697468873947
2345,198,651,1945,90,41,28.8003812199708
2345,4,2361,387,84,49,0.11635645349348
2345,8,2498,635,74,66,1.54172670737114
2345,10,2666,653,88,55,1.05410483899485
2345,197,2035,1775,106,42,46.869470565693
2345,206,1530,987,88,37,49.6421246291692
2345,7,2801,636,81,62,0.58514763629066
2345,9,2399,508,57,55,0.732796858489012
2345,5,2460,397,88,50,0.401439093204238
2345,183,1124,135,29,37,2.1846595724749
2345,194,2509,803,36,29,1.92602542890016
2345,203,2574,888,74,29,23.2997639378029
2345,200,89,790,177,93,3.46634692609241
2345,195,1424,1612,205,102,63.246075463678
2345,204,204,1192,205,97,3.84320493359286
2346,199,860,1192,231,140,33.6369037537926
2346,192,622,1579,192,91,63.6872192041464
2346,12,3468,1891,179,97,0.473561691859788
2346,190,455,1317,289,236,4.95667442737119
2346,6,2445,448,88,52,0.397605827691586
2346,205,1094,159,28,30,3.55323663603649
2346,103,2582,675,49,81,0.735406056333611
2346,207,1771,72,75,142,17.9554612970218
2346,188,3612,619,114,42,1.16570798470173
2346,198,642,1944,88,41,28.5586710900407
2346,4,2361,387,84,48,0.0274391611744847
2346,8,2498,635,74,66,1.31662892074804
2346,10,2666,653,88,55,0.922806899776598
2346,197,2019,1777,104,41,46.8980723323977
2346,206,1549,986,87,38,50.7334174523387
2346,7,2801,636,81,62,0.444225200409747
2346,9,2399,508,56,55,0.39979774930426
2346,5,2460,397,88,50,0.340878875195128
2346,183,1125,135,30,38,2.39124253346866
2346,194,2510,803,35,29,1.94916797775886
2346,203,2585,888,76,30,24.5940476394413
2346,200,88,790,175,96,3.43792815999715
2346,195,1402,1611,206,102,63.4244198405679
2346,204,205,1192,205,97,3.6609027961534
2347,199,871,1197,230,140,34.0856812656466
2347,192,600,1578,193,90,63.7628926262422
2347,12,3468,1891,179,96,0.397876193331536
2347,190,456,1318,289,235,4.73850316887718
2347,6,2445,448,88,52,0.323300972446946
2347,205,1093,159,27,29,3.45644183845026
2347,103,2582,675,49,81,0.625350141434735
2347,207,1772,80,76,149,22.4757437733885
2347,188,3612,619,114,41,0.946936274498597
2347,198,632,1943,90,41,28.8008995416802
2347,4,2361,387,84,48,-0.047260025113866
2347,8,2498,635,74,66,1.10914268624896
2347,10,2666,653,88,55,0.799499640102851
2347,197,2002,1777,103,42,47.3423341992177
2347,206,1565,986,85,38,50.2646977384104
2347,7,2801,636,80,61,0.319930092739385
2347,9,2399,508,56,55,0.115667989243193
2347,5,2460,397,88,50,0.285253577364927
2347,183,1125,135,31,38,2.09253810549367
2347,194,2510,804,35,28,1.9827067632664
2347,203,2595,888,75,30,25.3062307064385
2347,195,1380,1612,207,101,63.5840732124675
2347,204,207,1192,205,97,3.97655444303121
2348,199,882,1201,231,141,34.2957735683042
2348,192,578,1578,191,92,63.8208898134345
2348,12,3469,1891,180,97,0.807773753138022
2348,190,455,1317,291,237,4.54708265316012
2348,6,2446,448,88,52,0.735451303268969
2348,205,1093,157,26,27,3.84655272981696
2348,103,2582,675,49,81,0.524175896114245
2348,207,1774,91,75,151,29.4320348863708
2348,188,3614,619,117,42,1.70818647146448
2348,198,623,1942,90,40,28.5338831682366
2348,4,2361,387,85,48,-0.108978283862562
2348,8,2499,635,74,66,1.39843080228446
2348,10,2667,653,88,55,1.16368729322479
2348,197,1987,1778,103,40,46.8035273912187
2348,206,1582,985,89,38,50.3121760804856
2348,7,2801,636,81,61,0.211359937896713
2348,9,2400,508,57,56,0.355559662216393
2348,5,2461,397,88,50,0.713572380545437
2348,183,1125,135,31,38,1.81211366700198
2348,194,2511,805,34,28,2.22284643475544
2348,203,2604,888,77,30,25.4786120152786
2348,195,1358,1613,206,100,63.725756177437
2348,204,208,1192,204,97,3.78854661841061
2349,199,892,1205,230,142,34.0207571781502
2349,192,556,1577,192,91,63.8840491377858
2349,12,3469,1891,179,98,0.702287633042883
2349,190,454,1318,295,237,4.3808350712773
2349,6,2446,448,88,52,0.632913455713117
2349,205,1094,157,26,25,3.72267527868457
2349,103,2582,675,49,81,0.431913944149112
2349,207,1776,102,74,152,33.2731080226871
2349,188,3614,618,118,43,1.92593252178798
2349,198,613,1941,92,41,28.7553323659273
2349,4,2361,387,85,48,-0.158940666270519
2349,8,2499,635,74,66,1.1834637931228
2349,10,2667,653,88,55,1.0147624400444
2349,197,1970,1780,101,40,47.307092097203
2349,206,1601,984,87,40,51.2979019615742
2349,7,2801,636,81,61,0.11752898447159
2349,9,2400,508,58,56,0.114690544911916
2349,5,2461,397,88,50,0.624866561048074
2349,183,1125,135,31,38,1.5510962755344
2349,194,2511,806,34,27,2.25303717110159
2349,203,2616,888,83,31,27.0704964943622
2349,195,1335,1614,206,100,64.3288639429409
2349,204,209,1192,204,98,3.61854804019804
2350,199,904,1209,228,144,34.6518505367964
2350,192,534,1576,192,92,63.9406852040104
2350,12,3469,1891,179,98,0.603797681522545
2350,190,458,1320,288,237,5.70281852472635
2350,6,2446,448,88,52,0.537909447295163
2350,205,1094,157,26,25,3.12823015604042
2350,103,2582,675,49,81,0.348458513516492
2350,207,1777,111,73,151,32.9119288093575
2350,188,3615,618,121,44,2.12241454268833
2350,198,605,1940,91,41,27.9959166507795
2350,4,2360,387,85,48,0.280656828949412
2350,8,2499,635,74,66,0.986405061474651
2350,10,2667,653,88,55,0.875371682606997
2350,197,1954,1780,103,39,47.2302810061779
2350,206,1618,983,88,40,51.2257336576593
2350,7,2801,637,82,62,0.51639720875822
2350,9,2406,511,68,62,3.12497762377748
2350,5,2461,397,87,50,0.541538494519559
2350,183,1126,135,31,38,1.78914246271862
2350,194,2511,807,34,26,2.28798628704171
2350,203,2621,888,78,31,25.163761173278
2350,195,1313,1614,205,101,64.3835769782398
2350,204,210,1192,204,98,3.46610270971865
2351,199,915,1214,228,144,34.9403162389786
2351,192,512,1574,192,92,64.0236111673174
2351,12,3470,1891,179,98,0.991605893937536
2351,190,465,1320,277,238,8.12618873609207
2351,6,2446,448,87,52,0.450600609743522
2351,205,1095,157,27,24,3.06443614086917
2351,103,2583,675,48,80,0.752592289124857
2351,207,1778,120,73,149,32.5354048827654
2351,188,3614,618,119,44,2.29823344538481
2351,198,596,1938,90,42,27.8492146733486
2351,4,2361,387,85,47,0.68675658302983
2351,8,2499,635,74,66,0.807214053051235
2351,10,2667,653,88,55,0.746001631731467
2351,197,1939,1780,104,39,46.6778644964946
2351,206,1633,983,78,39,50.1694212905073
2351,7,2802,636,82,62,1.08339970009116
2351,9,2409,513,74,66,4.39597806643171
2351,5,2461,397,87,50,0.463931989639536
2351,183,1126,134,31,38,2.00460241315221
2351,194,2512,808,34,24,2.52480479590748
2351,203,2627,889,75,31,23.9329983788043
2351,195,1291,1615,206,103,64.4356986983354
2351,204,211,1192,205,98,3.33057089523535
2352,199,925,1218,229,145,34.5562993886572
2352,192,491,1573,192,92,63.5865673273969
2352,12,3470,1891,180,98,0.86495351058824
2352,190,467,1320,274,239,7.93677385581075
2352,6,2447,448,87,52,0.850009186612289
2352,205,1094,157,26,25,3.00889706099815
2352,103,2583,675,48,80,0.643103573061845
2352,207,1780,129,72,148,32.3348877795771
2352,188,3614,618,120,44,1.9751950142787
2352,198,587,1937,89,42,27.6333371732655
2352,4,2361,387,84,47,0.579880901144446
2352,8,2499,635,74,66,0.64559352758144
2352,10,2667,653,87,55,0.626911177843492
2352,197,1922,1781,101,39,47.144346044143
2352,206,1654,981,82,41,52.1108577721679
2352,7,2802,636,82,61,0.924493965195509
2352,9,2411,514,78,68,4.89197498603785
2352,5,2461,397,87,50,0.392249984417785
2352,183,1126,134,31,39,1.71901389435197
2352,194,2513,809,35,22,2.74617858053103
2352,203,2635,889,76,32,23.731383007742
2352,195,1269,1615,206,103,64.4641006898405
2352,204,213,1192,205,98,3.69017012290087
2353,199,937,1222,227,145,35.0884240788379
2353,192,469,1572,193,92,63.6652423100784
2353,12,3472,1890,180,97,1.81745904238977
2353,190,467,1322,274,237,7.74738937233484
2353,6,2447,448,86,51,0.735136492456327
2353,205,1095,157,24,25,2.96107398398159
2353,103,2583,675,48,80,0.54214157955785
2353,207,1782,138,71,147,32.1062454421511
2353,188,3615,618,120,44,2.15516872493509
2353,198,577,1936,90,41,27.9107886949785
2353,4,2361,386,84,47,0.961034937973549
2353,8,2499,635,74,66,0.501036152144888
2353,10,2667,653,87,55,0.518165123991479
2353,197,1907,1781,101,39,46.5982595490018
2353,206,1674,981,83,41,53.3460686955505
2353,7,2802,637,83,61,1.2570950363785
2353,9,2412,514,80,69,4.73822046628723
2353,5,2461,396,87,50,0.805575584696542
2353,183,1126,134,30,39,1.4550538728101
2353,194,2513,810,35,22,2.7529760240614
2353,203,2645,889,79,31,24.514594781176
2353,195,1247,1616,206,102,64.4930513915484
2353,204,214,1192,206,99,3.54310385084562
2354,199,946,1227,230,147,34.4315881526055
2354,192,447,1570,192,91,63.7706426643806
2354,12,3472,1890,180,97,1.61145475418342
2354,190,465,1323,282,239,7.67389841950927
2354,6,2447,448,87,51,0.628319433715842
2354,205,1095,157,23,25,2.44140140469037
2354,103,2583,675,48,80,0.449792175363291
2354,207,1784,148,70,146,32.7148936706135
2354,188,3614,618,120,44,2.31671135620614
2354,198,569,1935,87,42,27.2106135284877
2354,4,2361,386,84,46,0.829273254869521
2354,8,2499,635,74,66,0.372866528774127
2354,10,2667,653,87,55,0.419665148564254
2354,197,1890,1781,100,40,47.0571273489573
2354,206,1690,981,84,40,52.5344889514664
2354,7,2802,637,82,61,1.08040129433318
2354,9,2412,513,80,69,4.58284479796218
2354,5,2461,396,86,50,0.702986159597544
2354,183,1127,135,32,39,1.89046558634015
2354,194,2513,811,35,21,2.76101022002953
2354,203,2652,889,77,31,23.7999895923158
2354,195,1225,1616,206,102,64.5012475310854
2354,204,216,1192,206,99,3.88993282679542
2355,199,956,1231,230,148,34.0446616013389
2355,192,425,1568,192,91,63.8671642938269
2355,12,3473,1890,180,96,1.89457745263412
2355,190,468,1323,276,241,7.96130738860261
2355,6,2447,448,87,51,0.529807646609942
2355,205,1096,157,24,25,2.45020678294308
2355,103,2583,675,49,80,0.366000164052421
2355,207,1786,158,70,147,33.1137039609886
2355,188,3615,618,121,44,2.46047291503625
2355,198,560,1934,86,42,27.0463521833216
2355,4,2361,386,85,46,0.706957121510175
2355,8,2499,635,74,66,0.260278787713409
2355,10,2667,653,87,55,0.331178080479337
2355,197,1873,1783,98,39,47.5329403448555
2355,206,1714,980,74,39,55.6109445513142
2355,7,2802,637,83,61,0.916840807734238
2355,9,2413,513,81,69,4.42840468688428
